Station Name,Iso Code,Date,Hour,Minute,Air Temperature [°C],Rain [mm]
Karios (Gondwana Canyon Lodge),NA,1/24/2024,22,0,32.99,0
Karios (Gondwana Canyon Lodge),NA,1/24/2024,23,0,31.9,0
Karios (Gondwana Canyon Lodge),NA,1/24/2024,24,0,31.47,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,1,0,30.7,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,2,0,31.01,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,3,0,31.23,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,4,0,30.96,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,5,0,30.88,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,6,0,30.78,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,7,0,30.31,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,8,0,31.68,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,9,0,33.38,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,10,0,35.21,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,11,0,36.29,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,12,0,36.85,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,13,0,36.64,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,14,0,36.63,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,16,0,27.6,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,17,0,29.11,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,18,0,29.95,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,20,0,28.38,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,21,0,27.37,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,22,0,27.9,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,23,0,27.19,0
Karios (Gondwana Canyon Lodge),NA,1/25/2024,24,0,27.18,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,1,0,27.18,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,2,0,27.14,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,3,0,26.56,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,4,0,25.82,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,5,0,24.78,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,6,0,24.37,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,7,0,24.09,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,8,0,25.32,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,9,0,27.77,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,10,0,29.19,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,11,0,29.62,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,12,0,30,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,13,0,31.1,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,14,0,32,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,15,0,33.1,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,16,0,33.39,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,17,0,32.81,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,20,0,25.16,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,21,0,25.32,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,22,0,25.22,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,23,0,24.4,0
Karios (Gondwana Canyon Lodge),NA,1/26/2024,24,0,23.57,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,1,0,23.29,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,2,0,23.22,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,3,0,23.23,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,4,0,22.82,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,5,0,22.2,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,6,0,22.38,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,7,0,21.64,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,8,0,24.14,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,9,0,26.71,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,10,0,28.04,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,11,0,29.63,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,12,0,31.67,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,13,0,33.51,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,14,0,34.77,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,16,0,33.12,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,17,0,35.54,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,18,0,34.78,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,20,0,29.74,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,21,0,27.11,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,22,0,24.99,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,23,0,23.99,0
Karios (Gondwana Canyon Lodge),NA,1/27/2024,24,0,22.96,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,1,0,21.78,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,2,0,21.86,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,3,0,20.34,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,4,0,19.33,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,5,0,18.89,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,6,0,18.34,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,7,0,19.17,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,8,0,22.2,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,9,0,25.56,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,10,0,26.83,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,11,0,28.95,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,12,0,31.01,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,13,0,32.93,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,14,0,34.75,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,15,0,36.16,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,16,0,37.28,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,17,0,36.92,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,18,0,36.16,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,19,0,35.3,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,20,0,32.96,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,21,0,30.85,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,22,0,29.11,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,23,0,27.82,0
Karios (Gondwana Canyon Lodge),NA,1/28/2024,24,0,26.77,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,1,0,26.43,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,2,0,25.03,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,3,0,24.27,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,4,0,23.54,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,5,0,23.7,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,6,0,23.01,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,7,0,23.44,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,8,0,26.19,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,9,0,29.31,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,10,0,30.74,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,11,0,32.37,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,12,0,33.86,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,13,0,35.07,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,14,0,35.85,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,15,0,33.53,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,16,0,32.67,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,17,0,32.16,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,18,0,30.46,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,19,0,28.89,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,20,0,26.91,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,21,0,25.43,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,22,0,23.77,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,23,0,22.32,0
Karios (Gondwana Canyon Lodge),NA,1/29/2024,24,0,21.16,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,1,0,20.71,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,2,0,20.27,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,3,0,20.24,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,4,0,20.63,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,5,0,20.74,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,6,0,18.75,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,7,0,18.05,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,8,0,18.74,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,9,0,20.98,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,10,0,23.91,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,11,0,27.7,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,12,0,29.68,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,13,0,31.01,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,14,0,32.78,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,15,0,34.38,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,16,0,35.2,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,17,0,35.81,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,18,0,36.3,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,19,0,35.58,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,20,0,34.46,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,21,0,32.92,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,22,0,31.62,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,23,0,30.3,0
Karios (Gondwana Canyon Lodge),NA,1/30/2024,24,0,29.32,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,1,0,28.28,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,2,0,28.44,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,3,0,27.01,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,4,0,26.29,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,5,0,26.3,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,6,0,25.46,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,7,0,25.31,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,8,0,27.37,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,9,0,29.74,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,10,0,31.52,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,11,0,33.13,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,12,0,34.77,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,13,0,35.75,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,14,0,36.6,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,15,0,37.43,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,16,0,37.76,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,17,0,38.21,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,18,0,38.11,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,19,0,35.47,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,20,0,32.24,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,21,0,29.1,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,22,0,28.53,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,23,0,28.13,0
Karios (Gondwana Canyon Lodge),NA,1/31/2024,24,0,27.27,0
Karios (Gondwana Canyon Lodge),NA,1/18/2024,6,0,24.5,0.1
Karios (Gondwana Canyon Lodge),NA,1/18/2024,8,0,25.49,0.1
Karios (Gondwana Canyon Lodge),NA,1/25/2024,19,0,29.26,0.1
Karios (Gondwana Canyon Lodge),NA,1/26/2024,19,0,24.88,0.1
Karios (Gondwana Canyon Lodge),NA,1/27/2024,15,0,34.27,0.1
Karios (Gondwana Canyon Lodge),NA,1/20/2024,17,0,36.44,0.2
Karios (Gondwana Canyon Lodge),NA,1/27/2024,19,0,28.02,1.2
Karios (Gondwana Canyon Lodge),NA,1/4/2024,16,0,28.39,2.5
Karios (Gondwana Canyon Lodge),NA,1/26/2024,18,0,28.23,4.1
Karios (Gondwana Canyon Lodge),NA,1/25/2024,15,0,29.9,11.2
Narais-9999Duruchaus,NA,1/1/2024,1,0,18.18,0
Narais-9999Duruchaus,NA,1/1/2024,2,0,16.77,0
Narais-9999Duruchaus,NA,1/1/2024,3,0,15.75,0
Narais-9999Duruchaus,NA,1/1/2024,4,0,14.62,0
Narais-9999Duruchaus,NA,1/1/2024,5,0,14.7,0
Narais-9999Duruchaus,NA,1/1/2024,6,0,14.63,0
Narais-9999Duruchaus,NA,1/1/2024,7,0,14,0
Narais-9999Duruchaus,NA,1/1/2024,8,0,19.33,0
Narais-9999Duruchaus,NA,1/1/2024,9,0,22.03,0
Narais-9999Duruchaus,NA,1/1/2024,10,0,25.41,0
Narais-9999Duruchaus,NA,1/1/2024,11,0,27.54,0
Narais-9999Duruchaus,NA,1/1/2024,12,0,29.09,0
Narais-9999Duruchaus,NA,1/1/2024,13,0,30.5,0
Narais-9999Duruchaus,NA,1/1/2024,14,0,31.75,0
Narais-9999Duruchaus,NA,1/1/2024,15,0,32.47,0
Narais-9999Duruchaus,NA,1/1/2024,16,0,33.22,0
Narais-9999Duruchaus,NA,1/1/2024,17,0,33.14,0
Narais-9999Duruchaus,NA,1/1/2024,18,0,32.91,0
Narais-9999Duruchaus,NA,1/1/2024,19,0,31.8,0
Narais-9999Duruchaus,NA,1/1/2024,20,0,29.05,0
Narais-9999Duruchaus,NA,1/1/2024,21,0,26.6,0
Narais-9999Duruchaus,NA,1/1/2024,22,0,24.54,0
Narais-9999Duruchaus,NA,1/1/2024,23,0,23.08,0
Narais-9999Duruchaus,NA,1/1/2024,24,0,21.53,0
Narais-9999Duruchaus,NA,1/2/2024,1,0,19.36,0
Narais-9999Duruchaus,NA,1/2/2024,2,0,17.45,0
Narais-9999Duruchaus,NA,1/2/2024,3,0,16.61,0
Narais-9999Duruchaus,NA,1/2/2024,4,0,16.55,0
Narais-9999Duruchaus,NA,1/2/2024,5,0,15.92,0
Narais-9999Duruchaus,NA,1/2/2024,6,0,15.18,0
Narais-9999Duruchaus,NA,1/2/2024,7,0,16.12,0
Narais-9999Duruchaus,NA,1/2/2024,8,0,21.87,0
Narais-9999Duruchaus,NA,1/2/2024,9,0,25,0
Narais-9999Duruchaus,NA,1/2/2024,10,0,27.15,0
Narais-9999Duruchaus,NA,1/2/2024,11,0,28.51,0
Narais-9999Duruchaus,NA,1/2/2024,12,0,30.37,0
Narais-9999Duruchaus,NA,1/2/2024,13,0,32.26,0
Narais-9999Duruchaus,NA,1/2/2024,14,0,32.73,0
Narais-9999Duruchaus,NA,1/2/2024,15,0,32.29,0
Narais-9999Duruchaus,NA,1/2/2024,16,0,31.79,0
Narais-9999Duruchaus,NA,1/2/2024,17,0,31.45,0
Narais-9999Duruchaus,NA,1/2/2024,18,0,32.09,0
Narais-9999Duruchaus,NA,1/2/2024,19,0,31.84,0
Narais-9999Duruchaus,NA,1/2/2024,20,0,30.55,0
Narais-9999Duruchaus,NA,1/2/2024,21,0,27.85,0
Narais-9999Duruchaus,NA,1/2/2024,22,0,26.03,0
Narais-9999Duruchaus,NA,1/2/2024,23,0,25.05,0
Narais-9999Duruchaus,NA,1/2/2024,24,0,24.4,0
Narais-9999Duruchaus,NA,1/3/2024,1,0,23.59,0
Narais-9999Duruchaus,NA,1/3/2024,2,0,23.36,0
Narais-9999Duruchaus,NA,1/3/2024,3,0,23.32,0
Narais-9999Duruchaus,NA,1/3/2024,4,0,21.45,0
Narais-9999Duruchaus,NA,1/3/2024,5,0,21.49,0
Narais-9999Duruchaus,NA,1/3/2024,6,0,22.32,0
Narais-9999Duruchaus,NA,1/3/2024,7,0,20.76,0
Narais-9999Duruchaus,NA,1/3/2024,8,0,22.34,0
Narais-9999Duruchaus,NA,1/3/2024,9,0,25.02,0
Narais-9999Duruchaus,NA,1/3/2024,10,0,26.22,0
Narais-9999Duruchaus,NA,1/3/2024,11,0,28.1,0
Narais-9999Duruchaus,NA,1/3/2024,12,0,29.46,0
Narais-9999Duruchaus,NA,1/3/2024,13,0,30.78,0
Narais-9999Duruchaus,NA,1/3/2024,14,0,31.69,0
Narais-9999Duruchaus,NA,1/3/2024,15,0,27.26,0
Narais-9999Duruchaus,NA,1/3/2024,16,0,24.47,0
Narais-9999Duruchaus,NA,1/3/2024,17,0,26.04,0
Narais-9999Duruchaus,NA,1/3/2024,18,0,23.28,0
Narais-9999Duruchaus,NA,1/3/2024,19,0,20.85,0
Narais-9999Duruchaus,NA,1/3/2024,20,0,22.71,0
Narais-9999Duruchaus,NA,1/3/2024,21,0,21.95,0
Narais-9999Duruchaus,NA,1/3/2024,22,0,20.84,0
Narais-9999Duruchaus,NA,1/3/2024,23,0,20.81,0
Narais-9999Duruchaus,NA,1/3/2024,24,0,20.24,0
Narais-9999Duruchaus,NA,1/4/2024,1,0,19.71,0
Narais-9999Duruchaus,NA,1/4/2024,2,0,19.73,0
Narais-9999Duruchaus,NA,1/4/2024,3,0,19.35,0
Narais-9999Duruchaus,NA,1/4/2024,4,0,18.82,0
Narais-9999Duruchaus,NA,1/4/2024,5,0,19.09,0
Narais-9999Duruchaus,NA,1/4/2024,6,0,18.89,0
Narais-9999Duruchaus,NA,1/4/2024,7,0,18.66,0
Narais-9999Duruchaus,NA,1/4/2024,8,0,22.79,0
Narais-9999Duruchaus,NA,1/4/2024,9,0,25.22,0
Narais-9999Duruchaus,NA,1/4/2024,10,0,27.26,0
Narais-9999Duruchaus,NA,1/4/2024,11,0,28.57,0
Narais-9999Duruchaus,NA,1/4/2024,12,0,29.97,0
Narais-9999Duruchaus,NA,1/4/2024,13,0,31.34,0
Narais-9999Duruchaus,NA,1/4/2024,14,0,31.94,0
Narais-9999Duruchaus,NA,1/4/2024,15,0,32.15,0
Narais-9999Duruchaus,NA,1/4/2024,17,0,22.13,0
Narais-9999Duruchaus,NA,1/4/2024,18,0,21.31,0
Narais-9999Duruchaus,NA,1/4/2024,19,0,22,0
Narais-9999Duruchaus,NA,1/4/2024,20,0,24.55,0
Narais-9999Duruchaus,NA,1/4/2024,21,0,22.65,0
Narais-9999Duruchaus,NA,1/4/2024,22,0,21.56,0
Narais-9999Duruchaus,NA,1/4/2024,23,0,19.97,0
Narais-9999Duruchaus,NA,1/4/2024,24,0,19.53,0
Narais-9999Duruchaus,NA,1/5/2024,1,0,18.94,0
Narais-9999Duruchaus,NA,1/5/2024,2,0,18.31,0
Narais-9999Duruchaus,NA,1/5/2024,3,0,17.49,0
Narais-9999Duruchaus,NA,1/5/2024,4,0,17.46,0
Narais-9999Duruchaus,NA,1/5/2024,5,0,16.66,0
Narais-9999Duruchaus,NA,1/5/2024,6,0,15.38,0
Narais-9999Duruchaus,NA,1/5/2024,7,0,16.2,0
Narais-9999Duruchaus,NA,1/5/2024,8,0,21.71,0
Narais-9999Duruchaus,NA,1/5/2024,9,0,24.63,0
Narais-9999Duruchaus,NA,1/5/2024,10,0,26.4,0
Narais-9999Duruchaus,NA,1/5/2024,11,0,28.08,0
Narais-9999Duruchaus,NA,1/5/2024,12,0,29.98,0
Narais-9999Duruchaus,NA,1/5/2024,13,0,31.11,0
Narais-9999Duruchaus,NA,1/5/2024,14,0,31.66,0
Narais-9999Duruchaus,NA,1/5/2024,15,0,32.67,0
Narais-9999Duruchaus,NA,1/5/2024,16,0,33.26,0
Narais-9999Duruchaus,NA,1/5/2024,17,0,32.41,0
Narais-9999Duruchaus,NA,1/5/2024,18,0,31.23,0
Narais-9999Duruchaus,NA,1/5/2024,19,0,27.73,0
Narais-9999Duruchaus,NA,1/5/2024,20,0,24.17,0
Narais-9999Duruchaus,NA,1/5/2024,21,0,24.67,0
Narais-9999Duruchaus,NA,1/5/2024,22,0,23.72,0
Narais-9999Duruchaus,NA,1/5/2024,23,0,24.21,0
Narais-9999Duruchaus,NA,1/5/2024,24,0,23.4,0
Narais-9999Duruchaus,NA,1/6/2024,1,0,22.55,0
Narais-9999Duruchaus,NA,1/6/2024,2,0,21.27,0
Narais-9999Duruchaus,NA,1/6/2024,3,0,21.16,0
Narais-9999Duruchaus,NA,1/6/2024,4,0,20.9,0
Narais-9999Duruchaus,NA,1/6/2024,5,0,20.74,0
Narais-9999Duruchaus,NA,1/6/2024,6,0,20.38,0
Narais-9999Duruchaus,NA,1/6/2024,7,0,20.35,0
Narais-9999Duruchaus,NA,1/6/2024,8,0,23.94,0
Narais-9999Duruchaus,NA,1/6/2024,9,0,26.32,0
Narais-9999Duruchaus,NA,1/6/2024,10,0,27.57,0
Narais-9999Duruchaus,NA,1/6/2024,11,0,29.14,0
Narais-9999Duruchaus,NA,1/6/2024,12,0,30.04,0
Narais-9999Duruchaus,NA,1/6/2024,13,0,31.27,0
Narais-9999Duruchaus,NA,1/6/2024,14,0,31.88,0
Narais-9999Duruchaus,NA,1/6/2024,15,0,32.44,0
Narais-9999Duruchaus,NA,1/6/2024,16,0,33.62,0
Narais-9999Duruchaus,NA,1/6/2024,17,0,33.83,0
Narais-9999Duruchaus,NA,1/6/2024,18,0,33.55,0
Narais-9999Duruchaus,NA,1/6/2024,19,0,33.38,0
Narais-9999Duruchaus,NA,1/6/2024,20,0,31.66,0
Narais-9999Duruchaus,NA,1/6/2024,21,0,23.4,0
Narais-9999Duruchaus,NA,1/6/2024,22,0,22.94,0
Narais-9999Duruchaus,NA,1/6/2024,23,0,23.25,0
Narais-9999Duruchaus,NA,1/6/2024,24,0,21.01,0
Narais-9999Duruchaus,NA,1/7/2024,1,0,19.32,0
Narais-9999Duruchaus,NA,1/7/2024,2,0,20.6,0
Narais-9999Duruchaus,NA,1/7/2024,3,0,19.85,0
Narais-9999Duruchaus,NA,1/7/2024,4,0,20.07,0
Narais-9999Duruchaus,NA,1/7/2024,5,0,19.78,0
Narais-9999Duruchaus,NA,1/7/2024,6,0,18.22,0
Narais-9999Duruchaus,NA,1/7/2024,7,0,18.25,0
Narais-9999Duruchaus,NA,1/7/2024,8,0,20.87,0
Narais-9999Duruchaus,NA,1/7/2024,9,0,22.75,0
Narais-9999Duruchaus,NA,1/7/2024,10,0,24.34,0
Narais-9999Duruchaus,NA,1/7/2024,11,0,26.33,0
Narais-9999Duruchaus,NA,1/7/2024,12,0,28.41,0
Narais-9999Duruchaus,NA,1/7/2024,13,0,30.16,0
Narais-9999Duruchaus,NA,1/7/2024,14,0,30.43,0
Narais-9999Duruchaus,NA,1/7/2024,15,0,30.27,0
Narais-9999Duruchaus,NA,1/7/2024,16,0,31.18,0
Narais-9999Duruchaus,NA,1/7/2024,17,0,30.6,0
Narais-9999Duruchaus,NA,1/7/2024,18,0,29.39,0
Narais-9999Duruchaus,NA,1/7/2024,19,0,29.89,0
Narais-9999Duruchaus,NA,1/7/2024,20,0,28.74,0
Narais-9999Duruchaus,NA,1/7/2024,21,0,27.05,0
Narais-9999Duruchaus,NA,1/7/2024,22,0,26.07,0
Narais-9999Duruchaus,NA,1/7/2024,23,0,24.68,0
Narais-9999Duruchaus,NA,1/7/2024,24,0,22.99,0
Narais-9999Duruchaus,NA,1/8/2024,1,0,20.65,0
Narais-9999Duruchaus,NA,1/8/2024,2,0,19.22,0
Narais-9999Duruchaus,NA,1/8/2024,3,0,18.63,0
Narais-9999Duruchaus,NA,1/8/2024,4,0,17.75,0
Narais-9999Duruchaus,NA,1/8/2024,5,0,17.47,0
Narais-9999Duruchaus,NA,1/8/2024,6,0,16.79,0
Narais-9999Duruchaus,NA,1/8/2024,7,0,16.84,0
Narais-9999Duruchaus,NA,1/8/2024,8,0,21.71,0
Narais-9999Duruchaus,NA,1/8/2024,9,0,23.96,0
Narais-9999Duruchaus,NA,1/8/2024,10,0,25.2,0
Narais-9999Duruchaus,NA,1/8/2024,11,0,27.27,0
Narais-9999Duruchaus,NA,1/8/2024,12,0,28.54,0
Narais-9999Duruchaus,NA,1/8/2024,13,0,29.44,0
Narais-9999Duruchaus,NA,1/8/2024,14,0,30.69,0
Narais-9999Duruchaus,NA,1/8/2024,15,0,32.16,0
Narais-9999Duruchaus,NA,1/8/2024,16,0,32.49,0
Narais-9999Duruchaus,NA,1/8/2024,17,0,33.12,0
Narais-9999Duruchaus,NA,1/8/2024,18,0,32.88,0
Narais-9999Duruchaus,NA,1/8/2024,19,0,31.08,0
Narais-9999Duruchaus,NA,1/8/2024,20,0,28.26,0
Narais-9999Duruchaus,NA,1/8/2024,21,0,26.07,0
Narais-9999Duruchaus,NA,1/8/2024,22,0,24.61,0
Narais-9999Duruchaus,NA,1/8/2024,23,0,23.07,0
Narais-9999Duruchaus,NA,1/8/2024,24,0,21.81,0
Narais-9999Duruchaus,NA,1/9/2024,1,0,20.68,0
Narais-9999Duruchaus,NA,1/9/2024,2,0,20.33,0
Narais-9999Duruchaus,NA,1/9/2024,3,0,19.29,0
Narais-9999Duruchaus,NA,1/9/2024,4,0,18.42,0
Narais-9999Duruchaus,NA,1/9/2024,5,0,17.7,0
Narais-9999Duruchaus,NA,1/9/2024,6,0,17.09,0
Narais-9999Duruchaus,NA,1/9/2024,7,0,16.72,0
Narais-9999Duruchaus,NA,1/9/2024,8,0,21.7,0
Narais-9999Duruchaus,NA,1/9/2024,9,0,26.19,0
Narais-9999Duruchaus,NA,1/9/2024,10,0,27.78,0
Narais-9999Duruchaus,NA,1/9/2024,11,0,29.2,0
Narais-9999Duruchaus,NA,1/9/2024,12,0,30.46,0
Narais-9999Duruchaus,NA,1/9/2024,13,0,31.69,0
Narais-9999Duruchaus,NA,1/9/2024,14,0,32.69,0
Narais-9999Duruchaus,NA,1/9/2024,15,0,33.51,0
Narais-9999Duruchaus,NA,1/9/2024,16,0,33.83,0
Narais-9999Duruchaus,NA,1/9/2024,17,0,33.47,0
Narais-9999Duruchaus,NA,1/9/2024,18,0,32.17,0
Narais-9999Duruchaus,NA,1/9/2024,19,0,29.65,0
Narais-9999Duruchaus,NA,1/9/2024,20,0,26.7,0
Narais-9999Duruchaus,NA,1/9/2024,21,0,24.35,0
Narais-9999Duruchaus,NA,1/9/2024,22,0,22.48,0
Narais-9999Duruchaus,NA,1/9/2024,23,0,21.02,0
Narais-9999Duruchaus,NA,1/9/2024,24,0,19.59,0
Narais-9999Duruchaus,NA,1/10/2024,1,0,18.54,0
Narais-9999Duruchaus,NA,1/10/2024,2,0,17.58,0
Narais-9999Duruchaus,NA,1/10/2024,3,0,16.83,0
Narais-9999Duruchaus,NA,1/10/2024,4,0,16.49,0
Narais-9999Duruchaus,NA,1/10/2024,5,0,15.03,0
Narais-9999Duruchaus,NA,1/10/2024,6,0,13.69,0
