Station Name,Iso Code,Date,Hour,Minute,Air Temperature (°C),Rain (mm)
Sowa,BW,12/15/2023,13,45,30.13,0
Sowa,BW,12/15/2023,14,0,28.79,0
Sowa,BW,12/15/2023,14,15,23.2,0
Sowa,BW,12/15/2023,14,30,20.94,0
Sowa,BW,12/15/2023,14,45,20.94,0
Sowa,BW,12/15/2023,15,0,21.43,0
Sowa,BW,12/15/2023,15,15,22.04,0
Sowa,BW,12/15/2023,15,30,22.73,0
Sowa,BW,12/15/2023,15,45,23.11,0
Sowa,BW,12/15/2023,16,0,23.2,0
Sowa,BW,12/15/2023,16,15,23.27,0
Sowa,BW,12/15/2023,16,30,23.51,0
Sowa,BW,12/15/2023,16,45,24.01,0
Sowa,BW,12/15/2023,17,0,24.11,0
Sowa,BW,12/15/2023,17,15,24.13,0
Sowa,BW,12/15/2023,17,30,24.1,0
Sowa,BW,12/15/2023,17,45,24.17,0
Sowa,BW,12/15/2023,18,0,23.98,0
Sowa,BW,12/15/2023,18,15,23.54,0
Sowa,BW,12/15/2023,18,30,23.3,0
Sowa,BW,12/15/2023,18,45,23.19,0
Sowa,BW,12/15/2023,19,0,23.14,0
Sowa,BW,12/15/2023,19,15,23.08,0
Sowa,BW,12/15/2023,19,30,23.03,0
Sowa,BW,12/15/2023,19,45,23,0
Sowa,BW,12/15/2023,20,0,22.96,0
Sowa,BW,12/15/2023,20,15,22.93,0
Sowa,BW,12/15/2023,20,30,22.93,0
Sowa,BW,12/15/2023,20,45,22.93,0
Sowa,BW,12/15/2023,21,0,22.93,0
Sowa,BW,12/15/2023,21,15,22.9,0
Sowa,BW,12/15/2023,21,30,22.81,0
Sowa,BW,12/15/2023,21,45,22.84,0
Sowa,BW,12/15/2023,22,0,22.9,0
Sowa,BW,12/15/2023,22,15,22.91,0
Sowa,BW,12/15/2023,22,30,22.9,0
Sowa,BW,12/15/2023,22,45,22.92,0
Sowa,BW,12/15/2023,23,0,22.89,0
Sowa,BW,12/15/2023,23,15,22.88,0
Sowa,BW,12/15/2023,23,30,22.89,0
Sowa,BW,12/15/2023,23,45,22.85,0
Sowa,BW,12/15/2023,24,0,22.79,0
Sowa,BW,12/16/2023,0,15,22.65,0
Sowa,BW,12/16/2023,0,30,22.58,0
Sowa,BW,12/16/2023,0,45,22.64,0
Sowa,BW,12/16/2023,1,0,22.69,0
Sowa,BW,12/16/2023,1,15,22.65,0
Sowa,BW,12/16/2023,1,30,22.53,0
Sowa,BW,12/16/2023,1,45,22.33,0
Sowa,BW,12/16/2023,2,0,22.33,0
Sowa,BW,12/16/2023,2,15,22.35,0
Sowa,BW,12/16/2023,2,30,22.55,0
Sowa,BW,12/16/2023,2,45,22.57,0
Sowa,BW,12/16/2023,3,0,22.55,0
Sowa,BW,12/16/2023,3,15,22.42,0
Sowa,BW,12/16/2023,3,30,22.14,0
Sowa,BW,12/16/2023,3,45,21.86,0
Sowa,BW,12/16/2023,4,0,21.51,0
Sowa,BW,12/16/2023,4,15,21.37,0
Sowa,BW,12/16/2023,4,30,21.2,0
Sowa,BW,12/16/2023,4,45,21.13,0
Sowa,BW,12/16/2023,5,0,21.13,0
Sowa,BW,12/16/2023,5,15,21.16,0
Sowa,BW,12/16/2023,5,30,21.23,0
Sowa,BW,12/16/2023,5,45,21.37,0
Sowa,BW,12/16/2023,6,0,21.24,0
Sowa,BW,12/16/2023,6,15,21.25,0
Sowa,BW,12/16/2023,6,30,21.31,0
Sowa,BW,12/16/2023,6,45,21.57,0
Sowa,BW,12/16/2023,7,0,22.04,0
Sowa,BW,12/16/2023,7,15,22.31,0
Sowa,BW,12/16/2023,7,30,22.45,0
Sowa,BW,12/16/2023,7,45,22.71,0
Sowa,BW,12/16/2023,8,0,23.54,0
Sowa,BW,12/16/2023,8,15,24.51,0
Sowa,BW,12/16/2023,8,30,24.66,0
Sowa,BW,12/16/2023,8,45,24.85,0
Sowa,BW,12/16/2023,9,0,25.29,0
Sowa,BW,12/16/2023,9,15,25.79,0
Sowa,BW,12/16/2023,9,30,26.16,0
Sowa,BW,12/16/2023,9,45,26.61,0
Sowa,BW,12/16/2023,10,0,27.91,0
Sowa,BW,12/16/2023,10,15,28.17,0
Sowa,BW,12/16/2023,10,30,28.53,0
Sowa,BW,12/16/2023,10,45,29.46,0
Sowa,BW,12/16/2023,11,0,29.52,0
Sowa,BW,12/16/2023,11,15,30.06,0
Sowa,BW,12/16/2023,11,30,30.91,0
Sowa,BW,12/16/2023,11,45,30.39,0
Sowa,BW,12/16/2023,12,0,30.83,0
Sowa,BW,12/16/2023,12,15,31.02,0
Sowa,BW,12/16/2023,12,30,31.12,0
Sowa,BW,12/16/2023,12,45,31.66,0
Sowa,BW,12/16/2023,13,0,31.57,0
Sowa,BW,12/16/2023,13,15,32.05,0
Sowa,BW,12/16/2023,13,30,32.1,0
Sowa,BW,12/16/2023,13,45,32.14,0
Sowa,BW,12/16/2023,14,0,31.28,0
Sowa,BW,12/16/2023,14,15,30.89,0
Sowa,BW,12/16/2023,14,30,30.01,0
Sowa,BW,12/16/2023,14,45,25.62,0
Sowa,BW,12/16/2023,15,0,24.21,0
Sowa,BW,12/16/2023,15,15,24.24,0
Sowa,BW,12/16/2023,15,30,24.51,0
Sowa,BW,12/16/2023,15,45,24.98,0
Sowa,BW,12/16/2023,16,0,25.07,0
Sowa,BW,12/16/2023,16,15,24.5,0
Sowa,BW,12/16/2023,16,30,24.17,0
Sowa,BW,12/16/2023,16,45,23.8,0
Sowa,BW,12/16/2023,17,0,23.73,0
Sowa,BW,12/16/2023,17,15,23.81,0
Sowa,BW,12/16/2023,17,30,24.05,0
Sowa,BW,12/16/2023,17,45,24.27,0
Sowa,BW,12/16/2023,18,0,24.12,0
Sowa,BW,12/16/2023,18,15,24,0
Sowa,BW,12/16/2023,18,30,23.8,0
Sowa,BW,12/16/2023,18,45,23.59,0
Sowa,BW,12/16/2023,19,0,23.3,0
Sowa,BW,12/16/2023,19,15,23.13,0
Sowa,BW,12/16/2023,19,30,23.03,0
Sowa,BW,12/16/2023,19,45,22.96,0
Sowa,BW,12/16/2023,20,0,22.91,0
Sowa,BW,12/16/2023,20,15,22.84,0
Sowa,BW,12/16/2023,20,30,22.89,0
Sowa,BW,12/16/2023,20,45,22.95,0
Sowa,BW,12/16/2023,21,0,22.93,0
Sowa,BW,12/16/2023,21,15,22.92,0
Sowa,BW,12/16/2023,21,30,22.85,0
Sowa,BW,12/16/2023,21,45,22.84,0
Sowa,BW,12/16/2023,22,0,22.79,0
Sowa,BW,12/16/2023,22,15,22.69,0
Sowa,BW,12/16/2023,22,30,22.64,0
Sowa,BW,12/16/2023,22,45,22.59,0
Sowa,BW,12/16/2023,23,0,22.53,0
Sowa,BW,12/16/2023,23,15,22.56,0
Sowa,BW,12/16/2023,23,30,22.51,0
Sowa,BW,12/16/2023,23,45,22.49,0
Sowa,BW,12/16/2023,24,0,22.5,0
Sowa,BW,12/17/2023,0,15,22.52,0
Sowa,BW,12/17/2023,0,30,22.51,0
Sowa,BW,12/17/2023,0,45,22.47,0
Sowa,BW,12/17/2023,1,0,22.5,0
Sowa,BW,12/17/2023,1,15,22.49,0
Sowa,BW,12/17/2023,1,30,22.52,0
Sowa,BW,12/17/2023,1,45,22.46,0
Sowa,BW,12/17/2023,2,0,22.35,0
Sowa,BW,12/17/2023,2,15,22.29,0
Sowa,BW,12/17/2023,2,30,22.19,0
Sowa,BW,12/17/2023,2,45,22.15,0
Sowa,BW,12/17/2023,3,0,22.04,0
Sowa,BW,12/17/2023,3,15,21.92,0
Sowa,BW,12/17/2023,3,30,21.79,0
Sowa,BW,12/17/2023,3,45,21.65,0
Sowa,BW,12/17/2023,4,0,21.52,0
Sowa,BW,12/17/2023,4,15,21.4,0
Sowa,BW,12/17/2023,4,30,21.31,0
Sowa,BW,12/17/2023,4,45,21.19,0
Sowa,BW,12/17/2023,5,0,21.09,0
Sowa,BW,12/17/2023,5,15,21.02,0
Sowa,BW,12/17/2023,5,30,20.95,0
Sowa,BW,12/17/2023,5,45,20.79,0
Sowa,BW,12/17/2023,6,0,20.73,0
Sowa,BW,12/17/2023,6,15,20.74,0
Sowa,BW,12/17/2023,6,30,20.86,0
Sowa,BW,12/17/2023,6,45,21.2,0
Sowa,BW,12/17/2023,7,0,21.94,0
Sowa,BW,12/17/2023,7,15,22.74,0
Sowa,BW,12/17/2023,7,30,23.64,0
Sowa,BW,12/17/2023,7,45,24.4,0
Sowa,BW,12/17/2023,8,0,24.92,0
Sowa,BW,12/17/2023,8,15,25.32,0
Sowa,BW,12/17/2023,8,30,25.92,0
Sowa,BW,12/17/2023,8,45,26.57,0
Sowa,BW,12/17/2023,9,0,26.63,0
Sowa,BW,12/17/2023,9,15,27.15,0
Sowa,BW,12/17/2023,9,30,27.85,0
Sowa,BW,12/17/2023,9,45,28.12,0
Sowa,BW,12/17/2023,10,0,28.9,0
Sowa,BW,12/17/2023,10,15,29.15,0
Sowa,BW,12/17/2023,10,30,29.28,0
Sowa,BW,12/17/2023,10,45,30.07,0
Sowa,BW,12/17/2023,11,0,30.39,0
Sowa,BW,12/17/2023,11,15,30.81,0
Sowa,BW,12/17/2023,11,30,30.9,0
Sowa,BW,12/17/2023,11,45,30.72,0
Sowa,BW,12/17/2023,12,0,31.34,0
Sowa,BW,12/17/2023,12,15,31.64,0
Sowa,BW,12/17/2023,12,30,31.91,0
Sowa,BW,12/17/2023,12,45,32.24,0
Sowa,BW,12/17/2023,13,0,32.45,0
Sowa,BW,12/17/2023,13,15,32.92,0
Sowa,BW,12/17/2023,13,30,33.45,0
Sowa,BW,12/17/2023,13,45,33.22,0
Sowa,BW,12/17/2023,14,0,33.17,0
Sowa,BW,12/17/2023,14,15,33.31,0
Sowa,BW,12/17/2023,14,30,33.66,0
Sowa,BW,12/17/2023,14,45,34.3,0
Sowa,BW,12/17/2023,15,0,34.9,0
Sowa,BW,12/17/2023,15,15,33.59,0
Sowa,BW,12/17/2023,15,30,33.33,0
Sowa,BW,12/17/2023,15,45,33.83,0
Sowa,BW,12/17/2023,16,0,34.03,0
Sowa,BW,12/17/2023,16,15,33.43,0
Sowa,BW,12/17/2023,16,30,29.64,0
Sowa,BW,12/17/2023,16,45,28.23,0
Sowa,BW,12/17/2023,17,0,29.26,0
Sowa,BW,12/17/2023,17,15,30.13,0
Sowa,BW,12/17/2023,17,30,30.5,0
Sowa,BW,12/17/2023,17,45,30.28,0
Sowa,BW,12/17/2023,18,0,29.88,0
Sowa,BW,12/17/2023,18,15,29.92,0
Sowa,BW,12/17/2023,18,30,29.87,0
Sowa,BW,12/17/2023,18,45,29.36,0
Sowa,BW,12/17/2023,19,0,29.14,0
Sowa,BW,12/17/2023,19,15,28.89,0
Sowa,BW,12/17/2023,19,30,28.65,0
Sowa,BW,12/17/2023,19,45,28.39,0
Sowa,BW,12/17/2023,20,0,27.55,0
Sowa,BW,12/17/2023,20,15,26.99,0
Sowa,BW,12/17/2023,20,30,26.69,0
Sowa,BW,12/17/2023,20,45,26.37,0
Sowa,BW,12/17/2023,21,0,26.14,0
Sowa,BW,12/17/2023,21,15,25.94,0
Sowa,BW,12/17/2023,21,30,25.82,0
Sowa,BW,12/17/2023,21,45,25.7,0
Sowa,BW,12/17/2023,22,0,25.5,0
Sowa,BW,12/17/2023,22,15,25.33,0
Sowa,BW,12/17/2023,22,30,25.15,0
Sowa,BW,12/17/2023,22,45,24.94,0
Sowa,BW,12/17/2023,23,0,24.74,0
Sowa,BW,12/17/2023,23,15,24.55,0
Sowa,BW,12/17/2023,23,30,24.32,0
Sowa,BW,12/17/2023,23,45,24.14,0
Sowa,BW,12/17/2023,24,0,23.98,0
Sowa,BW,12/18/2023,0,15,23.88,0
Sowa,BW,12/18/2023,0,30,23.8,0
Sowa,BW,12/18/2023,0,45,23.77,0
Sowa,BW,12/18/2023,1,0,23.67,0
Sowa,BW,12/18/2023,1,15,23.65,0
Sowa,BW,12/18/2023,1,30,23.48,0
Sowa,BW,12/18/2023,1,45,23.25,0
Sowa,BW,12/18/2023,2,0,22.95,0
Sowa,BW,12/18/2023,2,15,22.74,0
Sowa,BW,12/18/2023,2,30,22.76,0
Sowa,BW,12/18/2023,2,45,22.75,0
Sowa,BW,12/18/2023,3,0,22.46,0
Sowa,BW,12/18/2023,3,15,22.23,0
Sowa,BW,12/18/2023,3,30,22.09,0
Sowa,BW,12/18/2023,3,45,22.18,0
Sowa,BW,12/18/2023,4,0,22.02,0
Sowa,BW,12/18/2023,4,15,22.07,0
Sowa,BW,12/18/2023,4,30,22.12,0
Sowa,BW,12/18/2023,4,45,22.13,0
Sowa,BW,12/18/2023,5,0,21.96,0
Sowa,BW,12/18/2023,5,15,21.83,0
Sowa,BW,12/18/2023,5,30,21.69,0
Sowa,BW,12/18/2023,5,45,21.55,0
Sowa,BW,12/18/2023,6,0,21.62,0
Sowa,BW,12/18/2023,6,15,21.99,0
Sowa,BW,12/18/2023,6,30,22.68,0
Sowa,BW,12/18/2023,6,45,23.68,0
Sowa,BW,12/18/2023,7,0,24.36,0
Sowa,BW,12/18/2023,7,15,25,0
Sowa,BW,12/18/2023,7,30,25.59,0
Sowa,BW,12/18/2023,7,45,26.11,0
Sowa,BW,12/18/2023,8,0,26.87,0
Sowa,BW,12/18/2023,8,15,27.38,0
Sowa,BW,12/18/2023,8,30,28.01,0
Sowa,BW,12/18/2023,8,45,28.3,0
Sowa,BW,12/18/2023,9,0,28.97,0
Sowa,BW,12/18/2023,9,15,29.16,0
Sowa,BW,12/18/2023,9,30,29.7,0
Sowa,BW,12/18/2023,9,45,29.78,0
Sowa,BW,12/18/2023,10,0,29.96,0
Sowa,BW,12/18/2023,10,15,30.45,0
Sowa,BW,12/18/2023,10,30,31.05,0
Sowa,BW,12/18/2023,10,45,31.21,0
Sowa,BW,12/18/2023,11,0,31.9,0
Sowa,BW,12/18/2023,11,15,32.64,0
Sowa,BW,12/18/2023,11,30,32.31,0
Sowa,BW,12/18/2023,11,45,33.25,0
Sowa,BW,12/18/2023,12,0,33.6,0
Sowa,BW,12/18/2023,12,15,34.26,0
Sowa,BW,12/18/2023,12,30,34.28,0
Sowa,BW,12/18/2023,12,45,33.93,0
Sowa,BW,12/18/2023,13,0,34.01,0
Sowa,BW,12/18/2023,13,15,34.12,0
Sowa,BW,12/18/2023,13,30,35.18,0
Sowa,BW,12/18/2023,13,45,35.29,0
Sowa,BW,12/18/2023,14,0,35.6,0
Sowa,BW,12/18/2023,14,15,35.34,0
Sowa,BW,12/18/2023,14,30,34.95,0
Sowa,BW,12/18/2023,14,45,35.21,0
Sowa,BW,12/18/2023,15,0,35.9,0
Sowa,BW,12/18/2023,15,15,36.76,0
Sowa,BW,12/18/2023,15,30,36.31,0
Sowa,BW,12/18/2023,15,45,36.82,0
Sowa,BW,12/18/2023,16,0,36.86,0
Sowa,BW,12/18/2023,16,15,36.25,0
Sowa,BW,12/18/2023,16,30,36.9,0
Sowa,BW,12/18/2023,16,45,36.09,0
Sowa,BW,12/18/2023,17,0,36.38,0
Sowa,BW,12/18/2023,17,15,35.99,0
Sowa,BW,12/18/2023,17,30,36.23,0
Sowa,BW,12/18/2023,17,45,36.59,0
Sowa,BW,12/18/2023,18,0,34.22,0
Sowa,BW,12/18/2023,18,15,31.07,0
Sowa,BW,12/18/2023,18,30,27.8,0
Sowa,BW,12/18/2023,18,45,27.92,0
Sowa,BW,12/18/2023,19,0,26.92,0
Sowa,BW,12/18/2023,19,15,27.65,0
Sowa,BW,12/18/2023,19,30,29.07,0
Sowa,BW,12/18/2023,19,45,28.76,0
Sowa,BW,12/18/2023,20,0,28.17,0
Sowa,BW,12/18/2023,20,15,28.58,0
Sowa,BW,12/18/2023,20,30,28.44,0
Sowa,BW,12/18/2023,20,45,28.61,0
Sowa,BW,12/18/2023,21,0,28.76,0
Sowa,BW,12/18/2023,21,15,28.54,0
Sowa,BW,12/18/2023,21,30,28.07,0
Sowa,BW,12/18/2023,21,45,27.76,0
Sowa,BW,12/18/2023,22,0,27.53,0
Sowa,BW,12/18/2023,22,15,27.32,0
Sowa,BW,12/18/2023,22,30,27.21,0
Sowa,BW,12/18/2023,22,45,27.14,0
Sowa,BW,12/18/2023,23,0,27.11,0
Sowa,BW,12/18/2023,23,15,26.85,0
Sowa,BW,12/18/2023,23,30,26.6,0
Sowa,BW,12/18/2023,23,45,26.28,0
Sowa,BW,12/18/2023,24,0,26.17,0
Sowa,BW,12/19/2023,0,15,25.84,0
Sowa,BW,12/19/2023,0,30,25.78,0
Sowa,BW,12/19/2023,0,45,25.58,0
Sowa,BW,12/19/2023,1,0,25.27,0
Sowa,BW,12/19/2023,1,15,25.36,0
Sowa,BW,12/19/2023,1,30,25.22,0
Sowa,BW,12/19/2023,1,45,25.34,0
Sowa,BW,12/19/2023,2,0,25.51,0
Sowa,BW,12/19/2023,2,15,25.37,0
Sowa,BW,12/19/2023,2,30,25.25,0
Sowa,BW,12/19/2023,2,45,25.2,0
Sowa,BW,12/19/2023,3,0,24.96,0
Sowa,BW,12/19/2023,3,15,25.04,0
Sowa,BW,12/19/2023,3,30,25.06,0
Sowa,BW,12/19/2023,3,45,24.75,0
Sowa,BW,12/19/2023,4,0,24.46,0
Sowa,BW,12/19/2023,4,15,24.29,0
Sowa,BW,12/19/2023,4,30,24.09,0
Sowa,BW,12/19/2023,4,45,23.93,0
Sowa,BW,12/19/2023,5,0,23.73,0
Sowa,BW,12/19/2023,5,15,23.52,0
Sowa,BW,12/19/2023,5,30,23.52,0
Sowa,BW,12/19/2023,5,45,23.48,0
Sowa,BW,12/19/2023,6,0,23.41,0
Sowa,BW,12/19/2023,6,15,23.5,0
Sowa,BW,12/19/2023,6,30,23.77,0
Sowa,BW,12/19/2023,6,45,24,0
Sowa,BW,12/19/2023,7,0,24.11,0
Sowa,BW,12/19/2023,7,15,24.27,0
Sowa,BW,12/19/2023,7,30,24.67,0
Sowa,BW,12/19/2023,7,45,25.4,0
Sowa,BW,12/19/2023,8,0,26.36,0
Sowa,BW,12/19/2023,8,15,26.09,0
Sowa,BW,12/19/2023,8,30,26.28,0
Sowa,BW,12/19/2023,8,45,26.28,0
Sowa,BW,12/19/2023,9,0,26.87,0
Sowa,BW,12/19/2023,9,15,27.21,0
Sowa,BW,12/19/2023,9,30,27.79,0
Sowa,BW,12/19/2023,9,45,28.41,0
Sowa,BW,12/19/2023,10,0,29.21,0
Sowa,BW,12/19/2023,10,15,29.53,0
Sowa,BW,12/19/2023,10,30,29.71,0
Sowa,BW,12/19/2023,10,45,30.24,0
Sowa,BW,12/19/2023,11,0,30.09,0
Sowa,BW,12/19/2023,11,15,30.49,0
Sowa,BW,12/19/2023,11,30,31.44,0
Sowa,BW,12/19/2023,11,45,31.6,0
Sowa,BW,12/19/2023,12,0,31.93,0
Sowa,BW,12/19/2023,12,15,32.05,0
Sowa,BW,12/19/2023,12,30,32.59,0
Sowa,BW,12/19/2023,12,45,32.95,0
Sowa,BW,12/19/2023,13,0,33.74,0
Sowa,BW,12/19/2023,13,15,33.56,0
Sowa,BW,12/19/2023,13,30,34.25,0
Sowa,BW,12/19/2023,13,45,34.37,0
Sowa,BW,12/19/2023,14,0,33.99,0
Sowa,BW,12/19/2023,14,15,28.07,0
Sowa,BW,12/19/2023,14,30,26.33,0
Sowa,BW,12/19/2023,14,45,25.26,0
Sowa,BW,12/19/2023,15,0,25.35,0
Sowa,BW,12/19/2023,15,15,26.56,0
Sowa,BW,12/19/2023,15,30,26.83,0
Sowa,BW,12/19/2023,15,45,27.24,0
Sowa,BW,12/19/2023,16,0,27.85,0
Sowa,BW,12/19/2023,16,15,28.08,0
Sowa,BW,12/19/2023,16,30,28.05,0
Sowa,BW,12/19/2023,16,45,27.84,0
Sowa,BW,12/19/2023,17,0,27.7,0
Sowa,BW,12/19/2023,17,15,27.42,0
Sowa,BW,12/19/2023,17,30,27.3,0
Sowa,BW,12/19/2023,17,45,27.13,0
Sowa,BW,12/19/2023,18,0,26.92,0
Sowa,BW,12/19/2023,18,15,26.87,0
Sowa,BW,12/19/2023,18,30,26.78,0
Sowa,BW,12/19/2023,18,45,26.77,0
Sowa,BW,12/19/2023,19,0,26.72,0
Sowa,BW,12/19/2023,19,15,26.59,0
Sowa,BW,12/19/2023,19,30,26.53,0
Sowa,BW,12/19/2023,19,45,26.3,0
Sowa,BW,12/19/2023,20,0,26.11,0
Sowa,BW,12/19/2023,20,15,26.01,0
Sowa,BW,12/19/2023,20,30,25.85,0
Sowa,BW,12/19/2023,20,45,25.57,0
Sowa,BW,12/19/2023,21,0,25.22,0
Sowa,BW,12/19/2023,21,15,24.88,0
Sowa,BW,12/19/2023,21,30,24.52,0
Sowa,BW,12/19/2023,21,45,24.34,0
Sowa,BW,12/19/2023,22,0,24.21,0
Sowa,BW,12/19/2023,22,15,24.05,0
Sowa,BW,12/19/2023,22,30,23.99,0
Sowa,BW,12/19/2023,22,45,23.88,0
Sowa,BW,12/19/2023,23,0,23.72,0
Sowa,BW,12/19/2023,23,15,23.68,0
Sowa,BW,12/19/2023,23,30,23.58,0
Sowa,BW,12/19/2023,23,45,23.42,0
Sowa,BW,12/19/2023,24,0,23.37,0
Sowa,BW,12/20/2023,0,15,23.26,0
Sowa,BW,12/20/2023,0,30,23.12,0
Sowa,BW,12/20/2023,0,45,23.06,0
Sowa,BW,12/20/2023,1,0,23.13,0
Sowa,BW,12/20/2023,1,15,23.22,0
Sowa,BW,12/20/2023,1,30,23.17,0
Sowa,BW,12/20/2023,1,45,23.08,0
Sowa,BW,12/20/2023,2,0,23.02,0
Sowa,BW,12/20/2023,2,15,23.01,0
Sowa,BW,12/20/2023,2,30,23.07,0
Sowa,BW,12/20/2023,2,45,23.09,0
Sowa,BW,12/20/2023,3,0,23.22,0
Sowa,BW,12/20/2023,3,15,23.39,0
Sowa,BW,12/20/2023,3,30,23.42,0
Sowa,BW,12/20/2023,3,45,23.59,0
Sowa,BW,12/20/2023,4,0,23.69,0
Sowa,BW,12/20/2023,4,15,23.79,0
Sowa,BW,12/20/2023,4,30,23.74,0
Sowa,BW,12/20/2023,4,45,23.61,0
Sowa,BW,12/20/2023,5,0,23.37,0
Sowa,BW,12/20/2023,5,15,23.22,0
Sowa,BW,12/20/2023,5,30,23.08,0
Sowa,BW,12/20/2023,5,45,22.88,0
Sowa,BW,12/20/2023,6,0,22.68,0
Sowa,BW,12/20/2023,6,15,22.56,0
Sowa,BW,12/20/2023,6,30,22.78,0
Sowa,BW,12/20/2023,6,45,23.36,0
Sowa,BW,12/20/2023,7,0,24.01,0
Sowa,BW,12/20/2023,7,15,24.49,0
Sowa,BW,12/20/2023,7,30,24.93,0
Sowa,BW,12/20/2023,7,45,25.42,0
Sowa,BW,12/20/2023,8,0,25.99,0
Sowa,BW,12/20/2023,8,15,26.43,0
Sowa,BW,12/20/2023,8,30,26.79,0
Sowa,BW,12/20/2023,8,45,27.39,0
Sowa,BW,12/20/2023,9,0,27.83,0
Sowa,BW,12/20/2023,9,15,27.97,0
Sowa,BW,12/20/2023,9,30,28.36,0
Sowa,BW,12/20/2023,9,45,28.69,0
Sowa,BW,12/20/2023,10,0,29.39,0
Sowa,BW,12/20/2023,10,15,29.89,0
Sowa,BW,12/20/2023,10,30,30.21,0
Sowa,BW,12/20/2023,10,45,30.32,0
Sowa,BW,12/20/2023,11,0,30.94,0
Sowa,BW,12/20/2023,11,15,31.27,0
Sowa,BW,12/20/2023,11,30,31.9,0
Sowa,BW,12/20/2023,11,45,32.18,0
Sowa,BW,12/20/2023,12,0,32.48,0
Sowa,BW,12/20/2023,12,15,32.66,0
Sowa,BW,12/20/2023,12,30,32.66,0
Sowa,BW,12/20/2023,12,45,33.21,0
Sowa,BW,12/20/2023,13,0,33.11,0
Sowa,BW,12/20/2023,13,15,33.43,0
Sowa,BW,12/20/2023,13,30,33.86,0
Sowa,BW,12/20/2023,13,45,33.85,0
Sowa,BW,12/20/2023,14,0,34.81,0
Sowa,BW,12/20/2023,14,15,34.71,0
Sowa,BW,12/20/2023,14,30,34.34,0
Sowa,BW,12/20/2023,14,45,34.55,0
Sowa,BW,12/20/2023,15,0,34.94,0
Sowa,BW,12/20/2023,15,15,34.84,0
Sowa,BW,12/20/2023,15,30,34.79,0
Sowa,BW,12/20/2023,15,45,35.1,0
Sowa,BW,12/20/2023,16,0,35.04,0
Sowa,BW,12/20/2023,16,15,35.07,0
Sowa,BW,12/20/2023,16,30,35.1,0
Sowa,BW,12/20/2023,16,45,34.96,0
Sowa,BW,12/20/2023,17,0,34.75,0
Sowa,BW,12/20/2023,17,15,34.8,0
Sowa,BW,12/20/2023,17,30,34.46,0
Sowa,BW,12/20/2023,17,45,34.17,0
Sowa,BW,12/20/2023,18,0,33.98,0
Sowa,BW,12/20/2023,18,15,33.46,0
Sowa,BW,12/20/2023,18,30,33.01,0
Sowa,BW,12/20/2023,18,45,32.63,0
Sowa,BW,12/20/2023,19,0,32.07,0
Sowa,BW,12/20/2023,19,15,31.52,0
Sowa,BW,12/20/2023,19,30,31.07,0
Sowa,BW,12/20/2023,19,45,30.72,0
Sowa,BW,12/20/2023,20,0,30.31,0
Sowa,BW,12/20/2023,20,15,29.91,0
Sowa,BW,12/20/2023,20,30,29.63,0
Sowa,BW,12/20/2023,20,45,29.25,0
Sowa,BW,12/20/2023,21,0,28.83,0
Sowa,BW,12/20/2023,21,15,28.42,0
Sowa,BW,12/20/2023,21,30,27.97,0
Sowa,BW,12/20/2023,21,45,27.68,0
Sowa,BW,12/20/2023,22,0,27.45,0
Sowa,BW,12/20/2023,22,15,27.23,0
Sowa,BW,12/20/2023,22,30,26.95,0
Sowa,BW,12/20/2023,22,45,26.68,0
Sowa,BW,12/20/2023,23,0,26.39,0
Sowa,BW,12/20/2023,23,15,26.07,0
Sowa,BW,12/20/2023,23,30,25.77,0
Sowa,BW,12/20/2023,23,45,25.63,0
Sowa,BW,12/20/2023,24,0,25.33,0
Sowa,BW,12/21/2023,0,15,24.99,0
Sowa,BW,12/21/2023,0,30,24.76,0
Sowa,BW,12/21/2023,0,45,24.47,0
Sowa,BW,12/21/2023,1,0,24.19,0
Sowa,BW,12/21/2023,1,15,23.88,0
Sowa,BW,12/21/2023,1,30,23.57,0
Sowa,BW,12/21/2023,1,45,23.4,0
Sowa,BW,12/21/2023,2,0,23.22,0
Sowa,BW,12/21/2023,2,15,23.04,0
Sowa,BW,12/21/2023,2,30,22.77,0
Sowa,BW,12/21/2023,2,45,22.58,0
Sowa,BW,12/21/2023,3,0,22.54,0
Sowa,BW,12/21/2023,3,15,22.24,0
Sowa,BW,12/21/2023,3,30,21.85,0
Sowa,BW,12/21/2023,3,45,21.5,0
Sowa,BW,12/21/2023,4,0,21.27,0
Sowa,BW,12/21/2023,4,15,21.03,0
Sowa,BW,12/21/2023,4,30,20.82,0
Sowa,BW,12/21/2023,4,45,20.62,0
Sowa,BW,12/21/2023,5,0,20.28,0
Sowa,BW,12/21/2023,5,15,20.5,0
Sowa,BW,12/21/2023,5,30,21.19,0
Sowa,BW,12/21/2023,5,45,21.17,0
Sowa,BW,12/21/2023,6,0,20.98,0
Sowa,BW,12/21/2023,6,15,20.82,0
Sowa,BW,12/21/2023,6,30,20.97,0
Sowa,BW,12/21/2023,6,45,22.01,0
Sowa,BW,12/21/2023,7,0,22.99,0
Sowa,BW,12/21/2023,7,15,23.91,0
Sowa,BW,12/21/2023,7,30,25,0
Sowa,BW,12/21/2023,7,45,26.36,0
Sowa,BW,12/21/2023,8,0,27.2,0
Sowa,BW,12/21/2023,8,15,28.16,0
Sowa,BW,12/21/2023,8,30,28.71,0
Sowa,BW,12/21/2023,8,45,28.47,0
Sowa,BW,12/21/2023,9,0,29.62,0
